Datetime;Energy;Month;Day;Hour
2022-06-25;0,397;6;25;4
2022-06-25;0,412;6;25;5
2022-06-25;0,308;6;25;6
2022-06-25;0,787;6;25;7
2022-06-25;0,882;6;25;8
2022-06-25;1,447;6;25;9
2022-06-25;0,415;6;25;10
2022-06-25;0,396;6;25;11
2022-06-25;1,4;6;25;12
2022-06-25;1,23;6;25;13
2022-06-25;0,957;6;25;14
2022-06-25;0,766;6;25;15
2022-06-25;0,778;6;25;16
2022-06-25;0,988;6;25;17
2022-06-25;0,837;6;25;18
2022-06-25;1,631;6;25;19
2022-06-25;1,028;6;25;20
2022-06-25;0,432;6;25;21
2022-06-25;0,533;6;25;22
2022-06-25;2,005;6;25;23
2022-06-25;1,068;6;25;24
2022-06-26;0,613;6;26;1
2022-06-26;0,383;6;26;2
2022-06-26;0,479;6;26;3
2022-06-26;1,007;6;26;4
2022-06-26;0,283;6;26;5
2022-06-26;0,365;6;26;6
2022-06-26;0,349;6;26;7
2022-06-26;0,329;6;26;8
2022-06-26;0,367;6;26;9
2022-06-26;0,457;6;26;10
2022-06-26;0,476;6;26;11
2022-06-26;1,428;6;26;12
2022-06-26;0,62;6;26;13
2022-06-26;0,509;6;26;14
2022-06-26;0,587;6;26;15
2022-06-26;1,715;6;26;16
2022-06-26;0,453;6;26;17
2022-06-26;0,524;6;26;18
2022-06-26;0,585;6;26;19
2022-06-26;1,078;6;26;20
2022-06-26;0,456;6;26;21
2022-06-26;0,336;6;26;22
2022-06-26;0,58;6;26;23
2022-06-26;0,606;6;26;24
2022-06-27;0,794;6;27;1
2022-06-27;0,811;6;27;2
2022-06-27;0,268;6;27;3
2022-06-27;0,371;6;27;4
2022-06-27;0,36;6;27;5
2022-06-27;0,364;6;27;6
2022-06-27;0,339;6;27;7
2022-06-27;0,356;6;27;8
2022-06-27;0,621;6;27;9
2022-06-27;0,491;6;27;10
2022-06-27;0,835;6;27;11
2022-06-27;0,529;6;27;12
2022-06-27;0,49;6;27;13
2022-06-27;0,422;6;27;14
2022-06-27;1,248;6;27;15
2022-06-27;0,594;6;27;16
2022-06-27;0,626;6;27;17
2022-06-27;0,327;6;27;18
2022-06-27;0,332;6;27;19
2022-06-27;0,913;6;27;20
2022-06-27;0,801;6;27;21
2022-06-27;0,451;6;27;22
2022-06-27;0,401;6;27;23
2022-06-27;0,493;6;27;24
2022-06-28;0,376;6;28;1
2022-06-28;0,427;6;28;2
2022-06-28;0,282;6;28;3
2022-06-28;0,363;6;28;4
2022-06-28;0,427;6;28;5
2022-06-28;0,412;6;28;6
2022-06-28;0,369;6;28;7
2022-06-28;1,554;6;28;8
2022-06-28;0,796;6;28;9
2022-06-28;0,653;6;28;10
2022-06-28;0,411;6;28;11
2022-06-28;0,9;6;28;12
2022-06-28;1,38;6;28;13
2022-06-28;0,957;6;28;14
2022-06-28;0,554;6;28;15
2022-06-28;0,551;6;28;16
2022-06-28;0,367;6;28;17
2022-06-28;0,431;6;28;18
2022-06-28;0,401;6;28;19
2022-06-28;1,032;6;28;20
2022-06-28;0,311;6;28;21
2022-06-28;0,529;6;28;22
2022-06-28;0,457;6;28;23
2022-06-28;0,515;6;28;24
2022-06-29;0,431;6;29;1
2022-06-29;0,303;6;29;2
2022-06-29;0,483;6;29;3
2022-06-29;0,427;6;29;4
2022-06-29;0,304;6;29;5
2022-06-29;0,927;6;29;6
2022-06-29;0,617;6;29;7
2022-06-29;0,438;6;29;8
2022-06-29;0,409;6;29;9
2022-06-29;0,288;6;29;10
2022-06-29;0,497;6;29;11
2022-06-29;1,329;6;29;12
2022-06-29;0,549;6;29;13
2022-06-29;1,494;6;29;14
2022-06-29;0,472;6;29;15
2022-06-29;0,551;6;29;16
2022-06-29;0,703;6;29;17
2022-06-29;1,318;6;29;18
2022-06-29;0,5;6;29;19
2022-06-29;0,433;6;29;20
2022-06-29;0,597;6;29;21
2022-06-29;0,794;6;29;22
2022-06-29;0,604;6;29;23
2022-06-29;0,49;6;29;24
2022-06-30;0,452;6;30;1
2022-06-30;0,511;6;30;2
2022-06-30;0,356;6;30;3
2022-06-30;0,325;6;30;4
2022-06-30;0,436;6;30;5
2022-06-30;0,374;6;30;6
2022-06-30;1,091;6;30;7
2022-06-30;0,399;6;30;8
2022-06-30;0,474;6;30;9
2022-06-30;0,56;6;30;10
2022-06-30;0,67;6;30;11
2022-06-30;0,509;6;30;12
2022-06-30;0,511;6;30;13
2022-06-30;1,51;6;30;14
2022-06-30;0,549;6;30;15
2022-06-30;0,501;6;30;16
2022-06-30;0,437;6;30;17
2022-06-30;0,521;6;30;18
2022-06-30;0,536;6;30;19
2022-06-30;0,792;6;30;20
2022-06-30;0,606;6;30;21
2022-06-30;0,34;6;30;22
2022-06-30;0,533;6;30;23
2022-06-30;0,815;6;30;24
2022-07-01;0,431;7;1;1
2022-07-01;0,381;7;1;2
2022-07-01;0,42;7;1;3
2022-07-01;0,315;7;1;4
2022-07-01;0,385;7;1;5
2022-07-01;0,351;7;1;6
2022-07-01;1,15;7;1;7
2022-07-01;0,419;7;1;8
2022-07-01;0,948;7;1;9
2022-07-01;0,842;7;1;10
2022-07-01;1,199;7;1;11
2022-07-01;0,588;7;1;12
2022-07-01;0,348;7;1;13
2022-07-01;0,61;7;1;14
2022-07-01;0,957;7;1;15
2022-07-01;1,47;7;1;16
2022-07-01;0,658;7;1;17
2022-07-01;0,522;7;1;18
2022-07-01;0,341;7;1;19
2022-07-01;1,067;7;1;20
2022-07-01;0,762;7;1;21
2022-07-01;1,017;7;1;22
2022-07-01;0,547;7;1;23
2022-07-01;0,604;7;1;24
2022-07-02;0,784;7;2;1
2022-07-02;0,535;7;2;2
2022-07-02;0,39;7;2;3
2022-07-02;0,293;7;2;4
2022-07-02;1,217;7;2;5
2022-07-02;0,399;7;2;6
2022-07-02;0,326;7;2;7
2022-07-02;0,339;7;2;8
2022-07-02;0,331;7;2;9
2022-07-02;0,564;7;2;10
2022-07-02;0,447;7;2;11
2022-07-02;1,081;7;2;12
2022-07-02;1,617;7;2;13
2022-07-02;2,501;7;2;14
2022-07-02;1,677;7;2;15
2022-07-02;0,784;7;2;16
2022-07-02;1,155;7;2;17
2022-07-02;0,365;7;2;18
2022-07-02;0,552;7;2;19
2022-07-02;0,471;7;2;20
2022-07-02;0,428;7;2;21
2022-07-02;0,467;7;2;22
2022-07-02;0,698;7;2;23
2022-07-02;0,552;7;2;24
2022-07-03;0,413;7;3;1
2022-07-03;0,437;7;3;2
2022-07-03;0,396;7;3;3
2022-07-03;0,363;7;3;4
2022-07-03;0,438;7;3;5
2022-07-03;0,425;7;3;6
2022-07-03;0,685;7;3;7
2022-07-03;0,853;7;3;8
2022-07-03;1,29;7;3;9
2022-07-03;0,357;7;3;10
2022-07-03;0,552;7;3;11
2022-07-03;0,481;7;3;12
2022-07-03;1,029;7;3;13
2022-07-03;1,135;7;3;14
2022-07-03;0,802;7;3;15
2022-07-03;0,579;7;3;16
2022-07-03;0,922;7;3;17
2022-07-03;0,523;7;3;18
2022-07-03;0,589;7;3;19
2022-07-03;0,466;7;3;20
2022-07-03;0,481;7;3;21
2022-07-03;0,482;7;3;22
2022-07-03;1,354;7;3;23
2022-07-03;0,665;7;3;24
2022-07-04;0,428;7;4;1
2022-07-04;0,482;7;4;2
2022-07-04;0,338;7;4;3
2022-07-04;0,322;7;4;4
2022-07-04;0,491;7;4;5
2022-07-04;0,381;7;4;6
2022-07-04;0,333;7;4;7
2022-07-04;0,383;7;4;8
2022-07-04;0,44;7;4;9
2022-07-04;0,492;7;4;10
2022-07-04;1,475;7;4;11
2022-07-04;0,423;7;4;12
2022-07-04;0,519;7;4;13
2022-07-04;0,943;7;4;14
2022-07-04;1,459;7;4;15
2022-07-04;0,661;7;4;16
2022-07-04;0,614;7;4;17
2022-07-04;0,916;7;4;18
2022-07-04;0,885;7;4;19
2022-07-04;0,786;7;4;20
2022-07-04;0,753;7;4;21
2022-07-04;0,803;7;4;22
2022-07-04;0,641;7;4;23
2022-07-04;0,701;7;4;24
2022-07-05;0,616;7;5;1
2022-07-05;0,468;7;5;2
2022-07-05;0,296;7;5;3
2022-07-05;0,384;7;5;4
2022-07-05;0,381;7;5;5
2022-07-05;0,413;7;5;6
2022-07-05;1,209;7;5;7
2022-07-05;0,392;7;5;8
2022-07-05;0,443;7;5;9
2022-07-05;0,449;7;5;10
2022-07-05;0,536;7;5;11
2022-07-05;0,394;7;5;12
2022-07-05;0,397;7;5;13
2022-07-05;0,704;7;5;14
2022-07-05;1,048;7;5;15
2022-07-05;0,645;7;5;16
2022-07-05;0,484;7;5;17
2022-07-05;0,581;7;5;18
2022-07-05;1,253;7;5;19
2022-07-05;0,495;7;5;20
2022-07-05;0,703;7;5;21
2022-07-05;0,487;7;5;22
2022-07-05;0,469;7;5;23
2022-07-05;0,66;7;5;24
2022-07-06;0,524;7;6;1
2022-07-06;0,441;7;6;2
2022-07-06;1,044;7;6;3
2022-07-06;0,383;7;6;4
2022-07-06;0,377;7;6;5
2022-07-06;0,472;7;6;6
2022-07-06;0,368;7;6;7
2022-07-06;1,243;7;6;8
2022-07-06;0,741;7;6;9
2022-07-06;0,435;7;6;10
2022-07-06;0,443;7;6;11
2022-07-06;1,231;7;6;12
2022-07-06;0,673;7;6;13
2022-07-06;0,447;7;6;14
2022-07-06;0,61;7;6;15
2022-07-06;1,233;7;6;16
2022-07-06;0,586;7;6;17
2022-07-06;0,443;7;6;18
2022-07-06;0,602;7;6;19
2022-07-06;0,713;7;6;20
2022-07-06;0,537;7;6;21
2022-07-06;0,915;7;6;22
2022-07-06;1,326;7;6;23
2022-07-06;1,194;7;6;24
2022-07-07;0,512;7;7;1
2022-07-07;0,436;7;7;2
2022-07-07;0,353;7;7;3
2022-07-07;0,374;7;7;4
2022-07-07;0,382;7;7;5
2022-07-07;0,456;7;7;6
2022-07-07;0,362;7;7;7
2022-07-07;0,401;7;7;8
2022-07-07;0,477;7;7;9
2022-07-07;0,445;7;7;10
2022-07-07;0,552;7;7;11
2022-07-07;1,048;7;7;12
2022-07-07;0,635;7;7;13
2022-07-07;1,546;7;7;14
2022-07-07;0,596;7;7;15
2022-07-07;1,025;7;7;16
2022-07-07;0,53;7;7;17
2022-07-07;0,539;7;7;18
2022-07-07;0,642;7;7;19
2022-07-07;1,219;7;7;20
2022-07-07;0,558;7;7;21
2022-07-07;1,405;7;7;22
2022-07-07;0,744;7;7;23
2022-07-07;0,646;7;7;24
2022-07-08;0,414;7;8;1
2022-07-08;0,369;7;8;2
2022-07-08;1,036;7;8;3
2022-07-08;0,406;7;8;4
2022-07-08;0,416;7;8;5
2022-07-08;0,334;7;8;6
2022-07-08;0,35;7;8;7
2022-07-08;0,697;7;8;8
2022-07-08;1,178;7;8;9
2022-07-08;0,695;7;8;10
2022-07-08;1,466;7;8;11
2022-07-08;1,42;7;8;12
2022-07-08;1,805;7;8;13
2022-07-08;1,155;7;8;14
2022-07-08;1,708;7;8;15
2022-07-08;1,761;7;8;16
2022-07-08;3,563;7;8;17
2022-07-08;3,231;7;8;18
2022-07-08;3,342;7;8;19
2022-07-08;3,403;7;8;20
2022-07-08;1,534;7;8;21
2022-07-08;0,654;7;8;22
2022-07-08;1,226;7;8;23
2022-07-08;0,589;7;8;24
2022-07-09;0,501;7;9;1
2022-07-09;0,441;7;9;2
2022-07-09;0,467;7;9;3
2022-07-09;0,303;7;9;4
2022-07-09;0,374;7;9;5
2022-07-09;0,521;7;9;6
2022-07-09;0,393;7;9;7
2022-07-09;0,696;7;9;8
2022-07-09;0,957;7;9;9
2022-07-09;0,403;7;9;10
2022-07-09;0,934;7;9;11
2022-07-09;1,047;7;9;12
2022-07-09;1,183;7;9;13
2022-07-09;1,006;7;9;14
2022-07-09;0,808;7;9;15
2022-07-09;0,99;7;9;16
2022-07-09;0,614;7;9;17
2022-07-09;0,599;7;9;18
2022-07-09;0,621;7;9;19
2022-07-09;0,634;7;9;20
2022-07-09;0,557;7;9;21
2022-07-09;0,486;7;9;22
2022-07-09;1,016;7;9;23
2022-07-09;1,818;7;9;24
2022-07-10;0,532;7;10;1
2022-07-10;0,522;7;10;2
2022-07-10;0,549;7;10;3
2022-07-10;0,3;7;10;4
2022-07-10;0,319;7;10;5
2022-07-10;0,432;7;10;6
2022-07-10;0,44;7;10;7
2022-07-10;0,451;7;10;8
2022-07-10;0,525;7;10;9
2022-07-10;0,31;7;10;10
2022-07-10;0,446;7;10;11
2022-07-10;1,007;7;10;12
2022-07-10;1,635;7;10;13
2022-07-10;1,321;7;10;14
2022-07-10;0,878;7;10;15
2022-07-10;0,675;7;10;16
2022-07-10;1,074;7;10;17
2022-07-10;0,589;7;10;18
2022-07-10;1,082;7;10;19
2022-07-10;1,114;7;10;20
2022-07-10;1,404;7;10;21
2022-07-10;1,021;7;10;22
2022-07-10;0,643;7;10;23
2022-07-10;0,828;7;10;24
2022-07-11;0,52;7;11;1
2022-07-11;0,381;7;11;2
2022-07-11;0,519;7;11;3
2022-07-11;0,494;7;11;4
2022-07-11;1,075;7;11;5
2022-07-11;0,503;7;11;6
2022-07-11;0,31;7;11;7
2022-07-11;0,391;7;11;8
2022-07-11;0,471;7;11;9
2022-07-11;0,512;7;11;10
2022-07-11;1,176;7;11;11
2022-07-11;0,743;7;11;12
2022-07-11;0,846;7;11;13
2022-07-11;1,039;7;11;14
2022-07-11;2,279;7;11;15
2022-07-11;0,862;7;11;16
2022-07-11;0,945;7;11;17
2022-07-11;0,786;7;11;18
2022-07-11;0,851;7;11;19
2022-07-11;0,738;7;11;20
2022-07-11;0,781;7;11;21
2022-07-11;0,729;7;11;22
2022-07-11;1,893;7;11;23
2022-07-11;1,636;7;11;24
2022-07-12;0,507;7;12;1
2022-07-12;0,406;7;12;2
2022-07-12;0,317;7;12;3
2022-07-12;0,418;7;12;4
2022-07-12;0,489;7;12;5
2022-07-12;1,185;7;12;6
2022-07-12;0,409;7;12;7
2022-07-12;0,451;7;12;8
2022-07-12;0,604;7;12;9
2022-07-12;1,026;7;12;10
2022-07-12;0,831;7;12;11
2022-07-12;0,829;7;12;12
2022-07-12;1,051;7;12;13
2022-07-12;1,402;7;12;14
2022-07-12;0,942;7;12;15
2022-07-12;0,608;7;12;16
2022-07-12;1,124;7;12;17
2022-07-12;0,895;7;12;18
2022-07-12;0,606;7;12;19
2022-07-12;0,631;7;12;20
2022-07-12;0,744;7;12;21
2022-07-12;1,033;7;12;22
2022-07-12;2,921;7;12;23
2022-07-12;4,419;7;12;24
2022-07-13;3,682;7;13;1
2022-07-13;3,13;7;13;2
2022-07-13;2,683;7;13;3
2022-07-13;1,801;7;13;4
2022-07-13;2,219;7;13;5
2022-07-13;0,916;7;13;6
2022-07-13;0,513;7;13;7
2022-07-13;0,475;7;13;8
2022-07-13;0,332;7;13;9
2022-07-13;0,562;7;13;10
2022-07-13;1,533;7;13;11
2022-07-13;1,31;7;13;12
2022-07-13;0,951;7;13;13
2022-07-13;0,96;7;13;14
2022-07-13;0,701;7;13;15
2022-07-13;1,437;7;13;16
2022-07-13;0,546;7;13;17
2022-07-13;0,569;7;13;18
2022-07-13;0,717;7;13;19
2022-07-13;0,712;7;13;20
2022-07-13;0,591;7;13;21
2022-07-13;0,664;7;13;22
2022-07-13;0,609;7;13;23
2022-07-13;0,749;7;13;24
2022-07-14;1,308;7;14;1
2022-07-14;0,366;7;14;2
2022-07-14;0,278;7;14;3
2022-07-14;0,478;7;14;4
2022-07-14;0,519;7;14;5
2022-07-14;0,385;7;14;6
2022-07-14;0,423;7;14;7
2022-07-14;0,514;7;14;8
2022-07-14;1,486;7;14;9
2022-07-14;0,552;7;14;10
2022-07-14;1,925;7;14;11
2022-07-14;0,965;7;14;12
2022-07-14;0,578;7;14;13
2022-07-14;0,684;7;14;14
2022-07-14;4,482;7;14;15
2022-07-14;2,254;7;14;16
2022-07-14;0,968;7;14;17
2022-07-14;0,745;7;14;18
2022-07-14;0,498;7;14;19
2022-07-14;0,508;7;14;20
2022-07-14;0,664;7;14;21
2022-07-14;2,591;7;14;22
2022-07-14;4,662;7;14;23
2022-07-14;3,343;7;14;24
2022-07-15;3,584;7;15;1
2022-07-15;1,475;7;15;2
2022-07-15;1,468;7;15;3
2022-07-15;1,809;7;15;4
2022-07-15;0,418;7;15;5
2022-07-15;0,308;7;15;6
2022-07-15;0,463;7;15;7
2022-07-15;0,526;7;15;8
2022-07-15;0,913;7;15;9
2022-07-15;1,051;7;15;10
2022-07-15;1,289;7;15;11
2022-07-15;1,532;7;15;12
2022-07-15;1,451;7;15;13
2022-07-15;0,629;7;15;14
2022-07-15;0,525;7;15;15
2022-07-15;1,032;7;15;16
2022-07-15;1,001;7;15;17
2022-07-15;0,747;7;15;18
2022-07-15;0,729;7;15;19
2022-07-15;0,66;7;15;20
2022-07-15;0,883;7;15;21
2022-07-15;1,1;7;15;22
2022-07-15;0,708;7;15;23
2022-07-15;0,66;7;15;24
2022-07-16;1,212;7;16;1
2022-07-16;1,541;7;16;2
2022-07-16;0,543;7;16;3
2022-07-16;0,541;7;16;4
2022-07-16;0,426;7;16;5
2022-07-16;0,358;7;16;6
2022-07-16;0,349;7;16;7
2022-07-16;0,506;7;16;8
2022-07-16;0,555;7;16;9
2022-07-16;0,519;7;16;10
2022-07-16;0,518;7;16;11
2022-07-16;1,345;7;16;12
2022-07-16;0,969;7;16;13
2022-07-16;0,854;7;16;14
2022-07-16;1,254;7;16;15
2022-07-16;3,716;7;16;16
2022-07-16;3,805;7;16;17
2022-07-16;0,918;7;16;18
2022-07-16;1,287;7;16;19
2022-07-16;2,932;7;16;20
2022-07-16;3,442;7;16;21
2022-07-16;3,793;7;16;22
2022-07-16;3,538;7;16;23
2022-07-16;3,524;7;16;24
2022-07-17;3,561;7;17;1
2022-07-17;2,929;7;17;2
2022-07-17;1,88;7;17;3
2022-07-17;1,807;7;17;4
2022-07-17;1,409;7;17;5
2022-07-17;2,244;7;17;6
2022-07-17;1,517;7;17;7
2022-07-17;0,807;7;17;8
2022-07-17;0,583;7;17;9
2022-07-17;1,122;7;17;10
2022-07-17;1,233;7;17;11
2022-07-17;1,442;7;17;12
2022-07-17;0,58;7;17;13
2022-07-17;0,786;7;17;14
2022-07-17;0,991;7;17;15
2022-07-17;3,447;7;17;16
2022-07-17;3,737;7;17;17
2022-07-17;3,737;7;17;18
2022-07-17;3,678;7;17;19
2022-07-17;3,745;7;17;20
2022-07-17;2,83;7;17;21
2022-07-17;0,749;7;17;22
2022-07-17;0,633;7;17;23
2022-07-17;0,742;7;17;24
2022-07-18;1,319;7;18;1
2022-07-18;0,557;7;18;2
2022-07-18;0,579;7;18;3
2022-07-18;0,425;7;18;4
2022-07-18;0,453;7;18;5
2022-07-18;0,542;7;18;6
2022-07-18;0,56;7;18;7
2022-07-18;0,985;7;18;8
2022-07-18;0,859;7;18;9
2022-07-18;0,538;7;18;10
2022-07-18;0,483;7;18;11
2022-07-18;0,532;7;18;12
2022-07-18;0,521;7;18;13
2022-07-18;0,631;7;18;14
2022-07-18;1,209;7;18;15
2022-07-18;0,859;7;18;16
2022-07-18;0,685;7;18;17
2022-07-18;0,569;7;18;18
2022-07-18;0,743;7;18;19
2022-07-18;0,668;7;18;20
2022-07-18;2,611;7;18;21
2022-07-18;3,487;7;18;22
2022-07-18;3,511;7;18;23
2022-07-18;3,363;7;18;24
2022-07-19;1,572;7;19;1
2022-07-19;0,509;7;19;2
2022-07-19;0,483;7;19;3
2022-07-19;0,431;7;19;4
2022-07-19;1,322;7;19;5
2022-07-19;0,547;7;19;6
2022-07-19;0,523;7;19;7
2022-07-19;0,531;7;19;8
2022-07-19;0,478;7;19;9
2022-07-19;0,591;7;19;10
2022-07-19;0,517;7;19;11
2022-07-19;0,602;7;19;12
2022-07-19;1,167;7;19;13
2022-07-19;1,349;7;19;14
2022-07-19;1,4;7;19;15
2022-07-19;0,615;7;19;16
2022-07-19;0,659;7;19;17
2022-07-19;1,103;7;19;18
2022-07-19;0,566;7;19;19
2022-07-19;0,545;7;19;20
2022-07-19;2,019;7;19;21
2022-07-19;3,472;7;19;22
2022-07-19;2,531;7;19;23
2022-07-19;0,502;7;19;24
2022-07-20;1,938;7;20;1
2022-07-20;0,629;7;20;2
2022-07-20;0,527;7;20;3
2022-07-20;0,375;7;20;4
2022-07-20;0,437;7;20;5
2022-07-20;0,469;7;20;6
2022-07-20;0,426;7;20;7
2022-07-20;0,601;7;20;8
2022-07-20;0,613;7;20;9
2022-07-20;1,199;7;20;10
2022-07-20;0,487;7;20;11
2022-07-20;0,52;7;20;12
2022-07-20;0,915;7;20;13
2022-07-20;1,355;7;20;14
2022-07-20;0,891;7;20;15
2022-07-20;0,681;7;20;16
2022-07-20;0,65;7;20;17
2022-07-20;1,133;7;20;18
2022-07-20;0,858;7;20;19
2022-07-20;0,741;7;20;20
2022-07-20;0,622;7;20;21
2022-07-20;0,716;7;20;22
2022-07-20;0,636;7;20;23
2022-07-20;0,729;7;20;24
2022-07-21;0,513;7;21;1
2022-07-21;0,371;7;21;2
2022-07-21;0,405;7;21;3
2022-07-21;0,545;7;21;4
2022-07-21;0,997;7;21;5
2022-07-21;0,533;7;21;6
2022-07-21;0,48;7;21;7
2022-07-21;0,518;7;21;8
2022-07-21;0,423;7;21;9
2022-07-21;0,656;7;21;10
2022-07-21;0,638;7;21;11
2022-07-21;0,885;7;21;12
2022-07-21;1,097;7;21;13
2022-07-21;1,213;7;21;14
2022-07-21;0,846;7;21;15
2022-07-21;0,682;7;21;16
2022-07-21;0,671;7;21;17
2022-07-21;0,603;7;21;18
2022-07-21;0,731;7;21;19
2022-07-21;0,649;7;21;20
2022-07-21;1,032;7;21;21
2022-07-21;3,715;7;21;22
2022-07-21;3,33;7;21;23
2022-07-21;3,269;7;21;24
2022-07-22;4,437;7;22;1
2022-07-22;2,109;7;22;2
2022-07-22;1,858;7;22;3
2022-07-22;1,558;7;22;4
2022-07-22;1,374;7;22;5
2022-07-22;1,18;7;22;6
2022-07-22;1,169;7;22;7
2022-07-22;1,064;7;22;8
2022-07-22;1,369;7;22;9
2022-07-22;0,452;7;22;10
2022-07-22;0,592;7;22;11
2022-07-22;1,357;7;22;12
2022-07-22;0,907;7;22;13
2022-07-22;1,161;7;22;14
2022-07-22;1,019;7;22;15
2022-07-22;0,691;7;22;16
2022-07-22;0,677;7;22;17
2022-07-22;0,638;7;22;18
2022-07-22;1,263;7;22;19
2022-07-22;0,667;7;22;20
2022-07-22;0,639;7;22;21
2022-07-22;0,617;7;22;22
2022-07-22;0,537;7;22;23
2022-07-22;0,559;7;22;24
2022-07-23;0,615;7;23;1
2022-07-23;0,547;7;23;2
2022-07-23;0,457;7;23;3
2022-07-23;0,404;7;23;4
2022-07-23;0,439;7;23;5
2022-07-23;0,762;7;23;6
2022-07-23;0,778;7;23;7
2022-07-23;0,326;7;23;8
2022-07-23;0,625;7;23;9
2022-07-23;0,468;7;23;10
2022-07-23;2,054;7;23;11
2022-07-23;1,356;7;23;12
2022-07-23;1,269;7;23;13
2022-07-23;0,823;7;23;14
2022-07-23;0,604;7;23;15
2022-07-23;0,635;7;23;16
2022-07-23;0,733;7;23;17
2022-07-23;0,628;7;23;18
2022-07-23;0,705;7;23;19
2022-07-23;1,324;7;23;20
2022-07-23;0,661;7;23;21
2022-07-23;0,706;7;23;22
2022-07-23;0,559;7;23;23
2022-07-23;0,781;7;23;24
2022-07-24;0,87;7;24;1
2022-07-24;0,689;7;24;2
2022-07-24;1,084;7;24;3
2022-07-24;0,491;7;24;4
2022-07-24;0,418;7;24;5
2022-07-24;0,49;7;24;6
2022-07-24;1,323;7;24;7
2022-07-24;0,385;7;24;8
2022-07-24;0,511;7;24;9
2022-07-24;0,57;7;24;10
2022-07-24;1,26;7;24;11
2022-07-24;1,202;7;24;12
2022-07-24;0,688;7;24;13
2022-07-24;0,552;7;24;14
2022-07-24;1,012;7;24;15
2022-07-24;0,591;7;24;16
2022-07-24;0,615;7;24;17
2022-07-24;1,521;7;24;18
2022-07-24;0,709;7;24;19
2022-07-24;0,577;7;24;20
2022-07-24;0,615;7;24;21
2022-07-24;2,331;7;24;22
2022-07-24;4,077;7;24;23
2022-07-24;3,45;7;24;24
2022-07-25;3,28;7;25;1
2022-07-25;2,065;7;25;2
2022-07-25;0,527;7;25;3
2022-07-25;0,378;7;25;4
2022-07-25;0,279;7;25;5
2022-07-25;0,499;7;25;6
2022-07-25;0,485;7;25;7
2022-07-25;0,34;7;25;8
2022-07-25;0,44;7;25;9
2022-07-25;0,728;7;25;10
2022-07-25;1,417;7;25;11
2022-07-25;0,437;7;25;12
2022-07-25;0,573;7;25;13
2022-07-25;0,58;7;25;14
2022-07-25;0,626;7;25;15
2022-07-25;0,566;7;25;16
2022-07-25;0,645;7;25;17
2022-07-25;0,647;7;25;18
2022-07-25;0,624;7;25;19
2022-07-25;1,062;7;25;20
2022-07-25;1,051;7;25;21
2022-07-25;0,667;7;25;22
2022-07-25;0,681;7;25;23
2022-07-25;0,711;7;25;24
2022-07-26;1,64;7;26;1
2022-07-26;0,515;7;26;2
2022-07-26;0,308;7;26;3
2022-07-26;0,41;7;26;4
2022-07-26;0,49;7;26;5
2022-07-26;0,297;7;26;6
2022-07-26;0,348;7;26;7
2022-07-26;1,69;7;26;8
2022-07-26;1,723;7;26;9
2022-07-26;1,39;7;26;10
2022-07-26;1,275;7;26;11
2022-07-26;0,74;7;26;12
2022-07-26;0,372;7;26;13
2022-07-26;1,067;7;26;14
2022-07-26;0,717;7;26;15
2022-07-26;0,614;7;26;16
2022-07-26;0,642;7;26;17
2022-07-26;0,636;7;26;18
2022-07-26;0,779;7;26;19
2022-07-26;0,695;7;26;20
2022-07-26;0,865;7;26;21
2022-07-26;1,762;7;26;22
2022-07-26;0,634;7;26;23
2022-07-26;0,587;7;26;24
2022-07-27;0,402;7;27;1
2022-07-27;0,418;7;27;2
2022-07-27;0,432;7;27;3
2022-07-27;0,425;7;27;4
2022-07-27;0,623;7;27;5
2022-07-27;0,966;7;27;6
2022-07-27;0,376;7;27;7
2022-07-27;0,503;7;27;8
2022-07-27;0,562;7;27;9
2022-07-27;0,415;7;27;10
2022-07-27;0,434;7;27;11
2022-07-27;0,523;7;27;12
2022-07-27;0,543;7;27;13
2022-07-27;0,515;7;27;14
2022-07-27;0,615;7;27;15
2022-07-27;0,632;7;27;16
2022-07-27;0,625;7;27;17
2022-07-27;0,762;7;27;18
2022-07-27;0,734;7;27;19
2022-07-27;0,825;7;27;20
2022-07-27;2,386;7;27;21
2022-07-27;3,952;7;27;22
2022-07-27;4,134;7;27;23
2022-07-27;1,761;7;27;24
2022-07-28;0,495;7;28;1
2022-07-28;0,495;7;28;2
2022-07-28;0,453;7;28;3
2022-07-28;0,322;7;28;4
2022-07-28;0,481;7;28;5
2022-07-28;0,44;7;28;6
2022-07-28;0,303;7;28;7
2022-07-28;1,703;7;28;8
2022-07-28;1,55;7;28;9
2022-07-28;0,391;7;28;10
2022-07-28;0,471;7;28;11
2022-07-28;1,279;7;28;12
2022-07-28;3,443;7;28;13
2022-07-28;1,72;7;28;14
2022-07-28;1,446;7;28;15
2022-07-28;1,264;7;28;16
2022-07-28;2,099;7;28;17
2022-07-28;3,538;7;28;18
2022-07-28;2,143;7;28;19
2022-07-28;0,412;7;28;20
2022-07-28;0,442;7;28;21
2022-07-28;0,5;7;28;22
2022-07-28;0,491;7;28;23
2022-07-28;0,596;7;28;24
2022-07-29;0,541;7;29;1
2022-07-29;0,435;7;29;2
2022-07-29;0,36;7;29;3
2022-07-29;0,491;7;29;4
2022-07-29;0,357;7;29;5
2022-07-29;0,346;7;29;6
2022-07-29;0,461;7;29;7
2022-07-29;1,123;7;29;8
2022-07-29;0,763;7;29;9
