CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000004500478JL;22/06/2022;8;0,519;R
ES0021000004500478JL;22/06/2022;9;1,229;R
ES0021000004500478JL;22/06/2022;10;1,132;R
ES0021000004500478JL;22/06/2022;11;0,406;R
ES0021000004500478JL;22/06/2022;12;0,370;R
ES0021000004500478JL;22/06/2022;13;0,529;R
ES0021000004500478JL;22/06/2022;14;0,422;R
ES0021000004500478JL;22/06/2022;15;1,036;R
ES0021000004500478JL;22/06/2022;16;1,330;R
ES0021000004500478JL;22/06/2022;17;0,943;R
ES0021000004500478JL;22/06/2022;18;0,561;R
ES0021000004500478JL;22/06/2022;19;0,389;R
ES0021000004500478JL;22/06/2022;20;1,199;R
ES0021000004500478JL;22/06/2022;21;1,329;R
ES0021000004500478JL;22/06/2022;22;0,480;R
ES0021000004500478JL;22/06/2022;23;0,623;R
ES0021000004500478JL;22/06/2022;24;0,416;R
ES0021000004500478JL;23/06/2022;1;1,002;R
ES0021000004500478JL;23/06/2022;2;0,475;R
ES0021000004500478JL;23/06/2022;3;0,412;R
ES0021000004500478JL;23/06/2022;4;0,474;R
ES0021000004500478JL;23/06/2022;5;0,337;R
ES0021000004500478JL;23/06/2022;6;0,250;R
ES0021000004500478JL;23/06/2022;7;0,401;R
ES0021000004500478JL;23/06/2022;8;0,465;R
ES0021000004500478JL;23/06/2022;9;1,212;R
ES0021000004500478JL;23/06/2022;10;0,878;R
ES0021000004500478JL;23/06/2022;11;0,359;R
ES0021000004500478JL;23/06/2022;12;0,462;R
ES0021000004500478JL;23/06/2022;13;0,418;R
ES0021000004500478JL;23/06/2022;14;0,516;R
ES0021000004500478JL;23/06/2022;15;0,828;R
ES0021000004500478JL;23/06/2022;16;0,578;R
ES0021000004500478JL;23/06/2022;17;0,554;R
ES0021000004500478JL;23/06/2022;18;0,438;R
ES0021000004500478JL;23/06/2022;19;0,481;R
ES0021000004500478JL;23/06/2022;20;1,124;R
ES0021000004500478JL;23/06/2022;21;1,202;R
ES0021000004500478JL;23/06/2022;22;1,232;R
ES0021000004500478JL;23/06/2022;23;1,104;R
ES0021000004500478JL;23/06/2022;24;0,518;R
ES0021000004500478JL;24/06/2022;1;0,791;R
ES0021000004500478JL;24/06/2022;2;0,679;R
ES0021000004500478JL;24/06/2022;3;0,422;R
ES0021000004500478JL;24/06/2022;4;0,344;R
ES0021000004500478JL;24/06/2022;5;0,261;R
ES0021000004500478JL;24/06/2022;6;0,422;R
ES0021000004500478JL;24/06/2022;7;0,390;R
ES0021000004500478JL;24/06/2022;8;1,235;R
ES0021000004500478JL;24/06/2022;9;0,346;R
ES0021000004500478JL;24/06/2022;10;0,567;R
ES0021000004500478JL;24/06/2022;11;0,511;R
ES0021000004500478JL;24/06/2022;12;0,385;R
ES0021000004500478JL;24/06/2022;13;0,553;R
ES0021000004500478JL;24/06/2022;14;1,527;R
ES0021000004500478JL;24/06/2022;15;1,091;R
ES0021000004500478JL;24/06/2022;16;0,634;R
ES0021000004500478JL;24/06/2022;17;0,511;R
ES0021000004500478JL;24/06/2022;18;0,418;R
ES0021000004500478JL;24/06/2022;19;0,512;R
ES0021000004500478JL;24/06/2022;20;0,570;R
ES0021000004500478JL;24/06/2022;21;0,531;R
ES0021000004500478JL;24/06/2022;22;0,875;R
ES0021000004500478JL;24/06/2022;23;0,843;R
ES0021000004500478JL;24/06/2022;24;0,596;R
ES0021000004500478JL;25/06/2022;1;0,395;R
ES0021000004500478JL;25/06/2022;2;0,229;R
ES0021000004500478JL;25/06/2022;3;0,403;R
ES0021000004500478JL;25/06/2022;4;0,397;R
ES0021000004500478JL;25/06/2022;5;0,412;R
ES0021000004500478JL;25/06/2022;6;0,308;R
ES0021000004500478JL;25/06/2022;7;0,787;R
ES0021000004500478JL;25/06/2022;8;0,882;R
ES0021000004500478JL;25/06/2022;9;1,447;R
ES0021000004500478JL;25/06/2022;10;0,415;R
ES0021000004500478JL;25/06/2022;11;0,396;R
ES0021000004500478JL;25/06/2022;12;1,400;R
ES0021000004500478JL;25/06/2022;13;1,230;R
ES0021000004500478JL;25/06/2022;14;0,957;R
ES0021000004500478JL;25/06/2022;15;0,766;R
ES0021000004500478JL;25/06/2022;16;0,778;R
ES0021000004500478JL;25/06/2022;17;0,988;R
ES0021000004500478JL;25/06/2022;18;0,837;R
ES0021000004500478JL;25/06/2022;19;1,631;R
ES0021000004500478JL;25/06/2022;20;1,028;R
ES0021000004500478JL;25/06/2022;21;0,432;R
ES0021000004500478JL;25/06/2022;22;0,533;R
ES0021000004500478JL;25/06/2022;23;2,005;R
ES0021000004500478JL;25/06/2022;24;1,068;R
ES0021000004500478JL;26/06/2022;1;0,613;R
ES0021000004500478JL;26/06/2022;2;0,383;R
ES0021000004500478JL;26/06/2022;3;0,479;R
ES0021000004500478JL;26/06/2022;4;1,007;R
ES0021000004500478JL;26/06/2022;5;0,283;R
ES0021000004500478JL;26/06/2022;6;0,365;R
ES0021000004500478JL;26/06/2022;7;0,349;R
ES0021000004500478JL;26/06/2022;8;0,329;R
ES0021000004500478JL;26/06/2022;9;0,367;R
ES0021000004500478JL;26/06/2022;10;0,457;R
ES0021000004500478JL;26/06/2022;11;0,476;R
ES0021000004500478JL;26/06/2022;12;1,428;R
ES0021000004500478JL;26/06/2022;13;0,620;R
ES0021000004500478JL;26/06/2022;14;0,509;R
ES0021000004500478JL;26/06/2022;15;0,587;R
ES0021000004500478JL;26/06/2022;16;1,715;R
ES0021000004500478JL;26/06/2022;17;0,453;R
ES0021000004500478JL;26/06/2022;18;0,524;R
ES0021000004500478JL;26/06/2022;19;0,585;R
ES0021000004500478JL;26/06/2022;20;1,078;R
ES0021000004500478JL;26/06/2022;21;0,456;R
ES0021000004500478JL;26/06/2022;22;0,336;R
ES0021000004500478JL;26/06/2022;23;0,580;R
ES0021000004500478JL;26/06/2022;24;0,606;R
ES0021000004500478JL;27/06/2022;1;0,794;R
ES0021000004500478JL;27/06/2022;2;0,811;R
ES0021000004500478JL;27/06/2022;3;0,268;R
ES0021000004500478JL;27/06/2022;4;0,371;R
ES0021000004500478JL;27/06/2022;5;0,360;R
ES0021000004500478JL;27/06/2022;6;0,364;R
ES0021000004500478JL;27/06/2022;7;0,339;R
ES0021000004500478JL;27/06/2022;8;0,356;R
ES0021000004500478JL;27/06/2022;9;0,621;R
ES0021000004500478JL;27/06/2022;10;0,491;R
ES0021000004500478JL;27/06/2022;11;0,835;R
ES0021000004500478JL;27/06/2022;12;0,529;R
ES0021000004500478JL;27/06/2022;13;0,490;R
ES0021000004500478JL;27/06/2022;14;0,422;R
ES0021000004500478JL;27/06/2022;15;1,248;R
ES0021000004500478JL;27/06/2022;16;0,594;R
ES0021000004500478JL;27/06/2022;17;0,626;R
ES0021000004500478JL;27/06/2022;18;0,327;R
ES0021000004500478JL;27/06/2022;19;0,332;R
ES0021000004500478JL;27/06/2022;20;0,913;R
ES0021000004500478JL;27/06/2022;21;0,801;R
ES0021000004500478JL;27/06/2022;22;0,451;R
ES0021000004500478JL;27/06/2022;23;0,401;R
ES0021000004500478JL;27/06/2022;24;0,493;R
ES0021000004500478JL;28/06/2022;1;0,376;R
ES0021000004500478JL;28/06/2022;2;0,427;R
ES0021000004500478JL;28/06/2022;3;0,282;R
ES0021000004500478JL;28/06/2022;4;0,363;R
ES0021000004500478JL;28/06/2022;5;0,427;R
ES0021000004500478JL;28/06/2022;6;0,412;R
ES0021000004500478JL;28/06/2022;7;0,369;R
ES0021000004500478JL;28/06/2022;8;1,554;R
ES0021000004500478JL;28/06/2022;9;0,796;R
ES0021000004500478JL;28/06/2022;10;0,653;R
ES0021000004500478JL;28/06/2022;11;0,411;R
ES0021000004500478JL;28/06/2022;12;0,900;R
ES0021000004500478JL;28/06/2022;13;1,380;R
ES0021000004500478JL;28/06/2022;14;0,957;R
ES0021000004500478JL;28/06/2022;15;0,554;R
ES0021000004500478JL;28/06/2022;16;0,551;R
ES0021000004500478JL;28/06/2022;17;0,367;R
ES0021000004500478JL;28/06/2022;18;0,431;R
ES0021000004500478JL;28/06/2022;19;0,401;R
ES0021000004500478JL;28/06/2022;20;1,032;R
ES0021000004500478JL;28/06/2022;21;0,311;R
ES0021000004500478JL;28/06/2022;22;0,529;R
ES0021000004500478JL;28/06/2022;23;0,457;R
ES0021000004500478JL;28/06/2022;24;0,515;R
ES0021000004500478JL;29/06/2022;1;0,431;R
ES0021000004500478JL;29/06/2022;2;0,303;R
ES0021000004500478JL;29/06/2022;3;0,483;R
ES0021000004500478JL;29/06/2022;4;0,427;R
ES0021000004500478JL;29/06/2022;5;0,304;R
ES0021000004500478JL;29/06/2022;6;0,927;R
ES0021000004500478JL;29/06/2022;7;0,617;R
ES0021000004500478JL;29/06/2022;8;0,438;R
ES0021000004500478JL;29/06/2022;9;0,409;R
ES0021000004500478JL;29/06/2022;10;0,288;R
ES0021000004500478JL;29/06/2022;11;0,497;R
ES0021000004500478JL;29/06/2022;12;1,329;R
ES0021000004500478JL;29/06/2022;13;0,549;R
ES0021000004500478JL;29/06/2022;14;1,494;R
ES0021000004500478JL;29/06/2022;15;0,472;R
ES0021000004500478JL;29/06/2022;16;0,551;R
ES0021000004500478JL;29/06/2022;17;0,703;R
ES0021000004500478JL;29/06/2022;18;1,318;R
ES0021000004500478JL;29/06/2022;19;0,500;R
ES0021000004500478JL;29/06/2022;20;0,433;R
ES0021000004500478JL;29/06/2022;21;0,597;R
ES0021000004500478JL;29/06/2022;22;0,794;R
ES0021000004500478JL;29/06/2022;23;0,604;R
ES0021000004500478JL;29/06/2022;24;0,490;R
ES0021000004500478JL;30/06/2022;1;0,452;R
ES0021000004500478JL;30/06/2022;2;0,511;R
ES0021000004500478JL;30/06/2022;3;0,356;R
ES0021000004500478JL;30/06/2022;4;0,325;R
ES0021000004500478JL;30/06/2022;5;0,436;R
ES0021000004500478JL;30/06/2022;6;0,374;R
ES0021000004500478JL;30/06/2022;7;1,091;R
ES0021000004500478JL;30/06/2022;8;0,399;R
ES0021000004500478JL;30/06/2022;9;0,474;R
ES0021000004500478JL;30/06/2022;10;0,560;R
ES0021000004500478JL;30/06/2022;11;0,670;R
ES0021000004500478JL;30/06/2022;12;0,509;R
ES0021000004500478JL;30/06/2022;13;0,511;R
ES0021000004500478JL;30/06/2022;14;1,510;R
ES0021000004500478JL;30/06/2022;15;0,549;R
ES0021000004500478JL;30/06/2022;16;0,501;R
ES0021000004500478JL;30/06/2022;17;0,437;R
ES0021000004500478JL;30/06/2022;18;0,521;R
ES0021000004500478JL;30/06/2022;19;0,536;R
ES0021000004500478JL;30/06/2022;20;0,792;R
ES0021000004500478JL;30/06/2022;21;0,606;R
ES0021000004500478JL;30/06/2022;22;0,340;R
ES0021000004500478JL;30/06/2022;23;0,533;R
ES0021000004500478JL;30/06/2022;24;0,815;R
ES0021000004500478JL;01/07/2022;1;0,431;R
ES0021000004500478JL;01/07/2022;2;0,381;R
ES0021000004500478JL;01/07/2022;3;0,420;R
ES0021000004500478JL;01/07/2022;4;0,315;R
ES0021000004500478JL;01/07/2022;5;0,385;R
ES0021000004500478JL;01/07/2022;6;0,351;R
ES0021000004500478JL;01/07/2022;7;1,150;R
ES0021000004500478JL;01/07/2022;8;0,419;R
ES0021000004500478JL;01/07/2022;9;0,948;R
ES0021000004500478JL;01/07/2022;10;0,842;R
ES0021000004500478JL;01/07/2022;11;1,199;R
ES0021000004500478JL;01/07/2022;12;0,588;R
ES0021000004500478JL;01/07/2022;13;0,348;R
ES0021000004500478JL;01/07/2022;14;0,610;R
ES0021000004500478JL;01/07/2022;15;0,957;R
ES0021000004500478JL;01/07/2022;16;1,470;R
ES0021000004500478JL;01/07/2022;17;0,658;R
ES0021000004500478JL;01/07/2022;18;0,522;R
ES0021000004500478JL;01/07/2022;19;0,341;R
ES0021000004500478JL;01/07/2022;20;1,067;R
ES0021000004500478JL;01/07/2022;21;0,762;R
ES0021000004500478JL;01/07/2022;22;1,017;R
ES0021000004500478JL;01/07/2022;23;0,547;R
ES0021000004500478JL;01/07/2022;24;0,604;R
ES0021000004500478JL;02/07/2022;1;0,784;R
ES0021000004500478JL;02/07/2022;2;0,535;R
ES0021000004500478JL;02/07/2022;3;0,390;R
ES0021000004500478JL;02/07/2022;4;0,293;R
ES0021000004500478JL;02/07/2022;5;1,217;R
ES0021000004500478JL;02/07/2022;6;0,399;R
ES0021000004500478JL;02/07/2022;7;0,326;R
ES0021000004500478JL;02/07/2022;8;0,339;R
ES0021000004500478JL;02/07/2022;9;0,331;R
ES0021000004500478JL;02/07/2022;10;0,564;R
ES0021000004500478JL;02/07/2022;11;0,447;R
ES0021000004500478JL;02/07/2022;12;1,081;R
ES0021000004500478JL;02/07/2022;13;1,617;R
ES0021000004500478JL;02/07/2022;14;2,501;R
ES0021000004500478JL;02/07/2022;15;1,677;R
ES0021000004500478JL;02/07/2022;16;0,784;R
ES0021000004500478JL;02/07/2022;17;1,155;R
ES0021000004500478JL;02/07/2022;18;0,365;R
ES0021000004500478JL;02/07/2022;19;0,552;R
ES0021000004500478JL;02/07/2022;20;0,471;R
ES0021000004500478JL;02/07/2022;21;0,428;R
ES0021000004500478JL;02/07/2022;22;0,467;R
ES0021000004500478JL;02/07/2022;23;0,698;R
ES0021000004500478JL;02/07/2022;24;0,552;R
ES0021000004500478JL;03/07/2022;1;0,413;R
ES0021000004500478JL;03/07/2022;2;0,437;R
ES0021000004500478JL;03/07/2022;3;0,396;R
ES0021000004500478JL;03/07/2022;4;0,363;R
ES0021000004500478JL;03/07/2022;5;0,438;R
ES0021000004500478JL;03/07/2022;6;0,425;R
ES0021000004500478JL;03/07/2022;7;0,685;R
ES0021000004500478JL;03/07/2022;8;0,853;R
ES0021000004500478JL;03/07/2022;9;1,290;R
ES0021000004500478JL;03/07/2022;10;0,357;R
ES0021000004500478JL;03/07/2022;11;0,552;R
ES0021000004500478JL;03/07/2022;12;0,481;R
ES0021000004500478JL;03/07/2022;13;1,029;R
ES0021000004500478JL;03/07/2022;14;1,135;R
ES0021000004500478JL;03/07/2022;15;0,802;R
ES0021000004500478JL;03/07/2022;16;0,579;R
ES0021000004500478JL;03/07/2022;17;0,922;R
ES0021000004500478JL;03/07/2022;18;0,523;R
ES0021000004500478JL;03/07/2022;19;0,589;R
ES0021000004500478JL;03/07/2022;20;0,466;R
ES0021000004500478JL;03/07/2022;21;0,481;R
ES0021000004500478JL;03/07/2022;22;0,482;R
ES0021000004500478JL;03/07/2022;23;1,354;R
ES0021000004500478JL;03/07/2022;24;0,665;R
ES0021000004500478JL;04/07/2022;1;0,428;R
ES0021000004500478JL;04/07/2022;2;0,482;R
ES0021000004500478JL;04/07/2022;3;0,338;R
ES0021000004500478JL;04/07/2022;4;0,322;R
ES0021000004500478JL;04/07/2022;5;0,491;R
ES0021000004500478JL;04/07/2022;6;0,381;R
ES0021000004500478JL;04/07/2022;7;0,333;R
ES0021000004500478JL;04/07/2022;8;0,383;R
ES0021000004500478JL;04/07/2022;9;0,440;R
ES0021000004500478JL;04/07/2022;10;0,492;R
ES0021000004500478JL;04/07/2022;11;1,475;R
ES0021000004500478JL;04/07/2022;12;0,423;R
ES0021000004500478JL;04/07/2022;13;0,519;R
ES0021000004500478JL;04/07/2022;14;0,943;R
ES0021000004500478JL;04/07/2022;15;1,459;R
ES0021000004500478JL;04/07/2022;16;0,661;R
ES0021000004500478JL;04/07/2022;17;0,614;R
ES0021000004500478JL;04/07/2022;18;0,916;R
ES0021000004500478JL;04/07/2022;19;0,885;R
ES0021000004500478JL;04/07/2022;20;0,786;R
ES0021000004500478JL;04/07/2022;21;0,753;R
ES0021000004500478JL;04/07/2022;22;0,803;R
ES0021000004500478JL;04/07/2022;23;0,641;R
ES0021000004500478JL;04/07/2022;24;0,701;R
ES0021000004500478JL;05/07/2022;1;0,616;R
ES0021000004500478JL;05/07/2022;2;0,468;R
ES0021000004500478JL;05/07/2022;3;0,296;R
ES0021000004500478JL;05/07/2022;4;0,384;R
ES0021000004500478JL;05/07/2022;5;0,381;R
ES0021000004500478JL;05/07/2022;6;0,413;R
ES0021000004500478JL;05/07/2022;7;1,209;R
ES0021000004500478JL;05/07/2022;8;0,392;R
ES0021000004500478JL;05/07/2022;9;0,443;R
ES0021000004500478JL;05/07/2022;10;0,449;R
ES0021000004500478JL;05/07/2022;11;0,536;R
ES0021000004500478JL;05/07/2022;12;0,394;R
ES0021000004500478JL;05/07/2022;13;0,397;R
ES0021000004500478JL;05/07/2022;14;0,704;R
ES0021000004500478JL;05/07/2022;15;1,048;R
ES0021000004500478JL;05/07/2022;16;0,645;R
ES0021000004500478JL;05/07/2022;17;0,484;R
ES0021000004500478JL;05/07/2022;18;0,581;R
ES0021000004500478JL;05/07/2022;19;1,253;R
ES0021000004500478JL;05/07/2022;20;0,495;R
ES0021000004500478JL;05/07/2022;21;0,703;R
ES0021000004500478JL;05/07/2022;22;0,487;R
ES0021000004500478JL;05/07/2022;23;0,469;R
ES0021000004500478JL;05/07/2022;24;0,660;R
ES0021000004500478JL;06/07/2022;1;0,524;R
ES0021000004500478JL;06/07/2022;2;0,441;R
ES0021000004500478JL;06/07/2022;3;1,044;R
ES0021000004500478JL;06/07/2022;4;0,383;R
ES0021000004500478JL;06/07/2022;5;0,377;R
ES0021000004500478JL;06/07/2022;6;0,472;R
ES0021000004500478JL;06/07/2022;7;0,368;R
ES0021000004500478JL;06/07/2022;8;1,243;R
ES0021000004500478JL;06/07/2022;9;0,741;R
ES0021000004500478JL;06/07/2022;10;0,435;R
ES0021000004500478JL;06/07/2022;11;0,443;R
ES0021000004500478JL;06/07/2022;12;1,231;R
ES0021000004500478JL;06/07/2022;13;0,673;R
ES0021000004500478JL;06/07/2022;14;0,447;R
ES0021000004500478JL;06/07/2022;15;0,610;R
ES0021000004500478JL;06/07/2022;16;1,233;R
ES0021000004500478JL;06/07/2022;17;0,586;R
ES0021000004500478JL;06/07/2022;18;0,443;R
ES0021000004500478JL;06/07/2022;19;0,602;R
ES0021000004500478JL;06/07/2022;20;0,713;R
ES0021000004500478JL;06/07/2022;21;0,537;R
ES0021000004500478JL;06/07/2022;22;0,915;R
ES0021000004500478JL;06/07/2022;23;1,326;R
ES0021000004500478JL;06/07/2022;24;1,194;R
ES0021000004500478JL;07/07/2022;1;0,512;R
ES0021000004500478JL;07/07/2022;2;0,436;R
ES0021000004500478JL;07/07/2022;3;0,353;R
ES0021000004500478JL;07/07/2022;4;0,374;R
ES0021000004500478JL;07/07/2022;5;0,382;R
ES0021000004500478JL;07/07/2022;6;0,456;R
ES0021000004500478JL;07/07/2022;7;0,362;R
ES0021000004500478JL;07/07/2022;8;0,401;R
ES0021000004500478JL;07/07/2022;9;0,477;R
ES0021000004500478JL;07/07/2022;10;0,445;R
ES0021000004500478JL;07/07/2022;11;0,552;R
ES0021000004500478JL;07/07/2022;12;1,048;R
ES0021000004500478JL;07/07/2022;13;0,635;R
ES0021000004500478JL;07/07/2022;14;1,546;R
ES0021000004500478JL;07/07/2022;15;0,596;R
ES0021000004500478JL;07/07/2022;16;1,025;R
ES0021000004500478JL;07/07/2022;17;0,530;R
ES0021000004500478JL;07/07/2022;18;0,539;R
ES0021000004500478JL;07/07/2022;19;0,642;R
ES0021000004500478JL;07/07/2022;20;1,219;R
ES0021000004500478JL;07/07/2022;21;0,558;R
ES0021000004500478JL;07/07/2022;22;1,405;R
ES0021000004500478JL;07/07/2022;23;0,744;R
ES0021000004500478JL;07/07/2022;24;0,646;R
ES0021000004500478JL;08/07/2022;1;0,414;R
ES0021000004500478JL;08/07/2022;2;0,369;R
ES0021000004500478JL;08/07/2022;3;1,036;R
ES0021000004500478JL;08/07/2022;4;0,406;R
ES0021000004500478JL;08/07/2022;5;0,416;R
ES0021000004500478JL;08/07/2022;6;0,334;R
ES0021000004500478JL;08/07/2022;7;0,350;R
ES0021000004500478JL;08/07/2022;8;0,697;R
ES0021000004500478JL;08/07/2022;9;1,178;R
ES0021000004500478JL;08/07/2022;10;0,695;R
ES0021000004500478JL;08/07/2022;11;1,466;R
ES0021000004500478JL;08/07/2022;12;1,420;R
ES0021000004500478JL;08/07/2022;13;1,805;R
ES0021000004500478JL;08/07/2022;14;1,155;R
ES0021000004500478JL;08/07/2022;15;1,708;R
ES0021000004500478JL;08/07/2022;16;1,761;R
ES0021000004500478JL;08/07/2022;17;3,563;R
ES0021000004500478JL;08/07/2022;18;3,231;R
ES0021000004500478JL;08/07/2022;19;3,342;R
ES0021000004500478JL;08/07/2022;20;3,403;R
ES0021000004500478JL;08/07/2022;21;1,534;R
ES0021000004500478JL;08/07/2022;22;0,654;R
ES0021000004500478JL;08/07/2022;23;1,226;R
ES0021000004500478JL;08/07/2022;24;0,589;R
ES0021000004500478JL;09/07/2022;1;0,501;R
ES0021000004500478JL;09/07/2022;2;0,441;R
ES0021000004500478JL;09/07/2022;3;0,467;R
ES0021000004500478JL;09/07/2022;4;0,303;R
ES0021000004500478JL;09/07/2022;5;0,374;R
ES0021000004500478JL;09/07/2022;6;0,521;R
ES0021000004500478JL;09/07/2022;7;0,393;R
ES0021000004500478JL;09/07/2022;8;0,696;R
ES0021000004500478JL;09/07/2022;9;0,957;R
ES0021000004500478JL;09/07/2022;10;0,403;R
ES0021000004500478JL;09/07/2022;11;0,934;R
ES0021000004500478JL;09/07/2022;12;1,047;R
ES0021000004500478JL;09/07/2022;13;1,183;R
ES0021000004500478JL;09/07/2022;14;1,006;R
ES0021000004500478JL;09/07/2022;15;0,808;R
ES0021000004500478JL;09/07/2022;16;0,990;R
ES0021000004500478JL;09/07/2022;17;0,614;R
ES0021000004500478JL;09/07/2022;18;0,599;R
ES0021000004500478JL;09/07/2022;19;0,621;R
ES0021000004500478JL;09/07/2022;20;0,634;R
ES0021000004500478JL;09/07/2022;21;0,557;R
ES0021000004500478JL;09/07/2022;22;0,486;R
ES0021000004500478JL;09/07/2022;23;1,016;R
ES0021000004500478JL;09/07/2022;24;1,818;R
ES0021000004500478JL;10/07/2022;1;0,532;R
ES0021000004500478JL;10/07/2022;2;0,522;R
ES0021000004500478JL;10/07/2022;3;0,549;R
ES0021000004500478JL;10/07/2022;4;0,300;R
ES0021000004500478JL;10/07/2022;5;0,319;R
ES0021000004500478JL;10/07/2022;6;0,432;R
ES0021000004500478JL;10/07/2022;7;0,440;R
ES0021000004500478JL;10/07/2022;8;0,451;R
ES0021000004500478JL;10/07/2022;9;0,525;R
ES0021000004500478JL;10/07/2022;10;0,310;R
ES0021000004500478JL;10/07/2022;11;0,446;R
ES0021000004500478JL;10/07/2022;12;1,007;R
ES0021000004500478JL;10/07/2022;13;1,635;R
ES0021000004500478JL;10/07/2022;14;1,321;R
ES0021000004500478JL;10/07/2022;15;0,878;R
ES0021000004500478JL;10/07/2022;16;0,675;R
ES0021000004500478JL;10/07/2022;17;1,074;R
ES0021000004500478JL;10/07/2022;18;0,589;R
ES0021000004500478JL;10/07/2022;19;1,082;R
ES0021000004500478JL;10/07/2022;20;1,114;R
ES0021000004500478JL;10/07/2022;21;1,404;R
ES0021000004500478JL;10/07/2022;22;1,021;R
ES0021000004500478JL;10/07/2022;23;0,643;R
ES0021000004500478JL;10/07/2022;24;0,828;R
ES0021000004500478JL;11/07/2022;1;0,520;R
ES0021000004500478JL;11/07/2022;2;0,381;R
ES0021000004500478JL;11/07/2022;3;0,519;R
ES0021000004500478JL;11/07/2022;4;0,494;R
ES0021000004500478JL;11/07/2022;5;1,075;R
ES0021000004500478JL;11/07/2022;6;0,503;R
ES0021000004500478JL;11/07/2022;7;0,310;R
ES0021000004500478JL;11/07/2022;8;0,391;R
ES0021000004500478JL;11/07/2022;9;0,471;R
ES0021000004500478JL;11/07/2022;10;0,512;R
ES0021000004500478JL;11/07/2022;11;1,176;R
ES0021000004500478JL;11/07/2022;12;0,743;R
ES0021000004500478JL;11/07/2022;13;0,846;R
ES0021000004500478JL;11/07/2022;14;1,039;R
ES0021000004500478JL;11/07/2022;15;2,279;R
ES0021000004500478JL;11/07/2022;16;0,862;R
ES0021000004500478JL;11/07/2022;17;0,945;R
ES0021000004500478JL;11/07/2022;18;0,786;R
ES0021000004500478JL;11/07/2022;19;0,851;R
ES0021000004500478JL;11/07/2022;20;0,738;R
ES0021000004500478JL;11/07/2022;21;0,781;R
ES0021000004500478JL;11/07/2022;22;0,729;R
ES0021000004500478JL;11/07/2022;23;1,893;R
ES0021000004500478JL;11/07/2022;24;1,636;R
ES0021000004500478JL;12/07/2022;1;0,507;R
ES0021000004500478JL;12/07/2022;2;0,406;R
ES0021000004500478JL;12/07/2022;3;0,317;R
ES0021000004500478JL;12/07/2022;4;0,418;R
ES0021000004500478JL;12/07/2022;5;0,489;R
ES0021000004500478JL;12/07/2022;6;1,185;R
ES0021000004500478JL;12/07/2022;7;0,409;R
ES0021000004500478JL;12/07/2022;8;0,451;R
ES0021000004500478JL;12/07/2022;9;0,604;R
ES0021000004500478JL;12/07/2022;10;1,026;R
ES0021000004500478JL;12/07/2022;11;0,831;R
ES0021000004500478JL;12/07/2022;12;0,829;R
ES0021000004500478JL;12/07/2022;13;1,051;R
ES0021000004500478JL;12/07/2022;14;1,402;R
ES0021000004500478JL;12/07/2022;15;0,942;R
ES0021000004500478JL;12/07/2022;16;0,608;R
ES0021000004500478JL;12/07/2022;17;1,124;R
ES0021000004500478JL;12/07/2022;18;0,895;R
ES0021000004500478JL;12/07/2022;19;0,606;R
ES0021000004500478JL;12/07/2022;20;0,631;R
ES0021000004500478JL;12/07/2022;21;0,744;R
ES0021000004500478JL;12/07/2022;22;1,033;R
ES0021000004500478JL;12/07/2022;23;2,921;R
ES0021000004500478JL;12/07/2022;24;4,419;R
ES0021000004500478JL;13/07/2022;1;3,682;R
ES0021000004500478JL;13/07/2022;2;3,130;R
ES0021000004500478JL;13/07/2022;3;2,683;R
ES0021000004500478JL;13/07/2022;4;1,801;R
ES0021000004500478JL;13/07/2022;5;2,219;R
ES0021000004500478JL;13/07/2022;6;0,916;R
ES0021000004500478JL;13/07/2022;7;0,513;R
ES0021000004500478JL;13/07/2022;8;0,475;R
ES0021000004500478JL;13/07/2022;9;0,332;R
ES0021000004500478JL;13/07/2022;10;0,562;R
ES0021000004500478JL;13/07/2022;11;1,533;R
ES0021000004500478JL;13/07/2022;12;1,310;R
ES0021000004500478JL;13/07/2022;13;0,951;R
ES0021000004500478JL;13/07/2022;14;0,960;R
ES0021000004500478JL;13/07/2022;15;0,701;R
ES0021000004500478JL;13/07/2022;16;1,437;R
ES0021000004500478JL;13/07/2022;17;0,546;R
ES0021000004500478JL;13/07/2022;18;0,569;R
ES0021000004500478JL;13/07/2022;19;0,717;R
ES0021000004500478JL;13/07/2022;20;0,712;R
ES0021000004500478JL;13/07/2022;21;0,591;R
ES0021000004500478JL;13/07/2022;22;0,664;R
ES0021000004500478JL;13/07/2022;23;0,609;R
ES0021000004500478JL;13/07/2022;24;0,749;R
ES0021000004500478JL;14/07/2022;1;1,308;R
ES0021000004500478JL;14/07/2022;2;0,366;R
ES0021000004500478JL;14/07/2022;3;0,278;R
ES0021000004500478JL;14/07/2022;4;0,478;R
ES0021000004500478JL;14/07/2022;5;0,519;R
ES0021000004500478JL;14/07/2022;6;0,385;R
ES0021000004500478JL;14/07/2022;7;0,423;R
ES0021000004500478JL;14/07/2022;8;0,514;R
ES0021000004500478JL;14/07/2022;9;1,486;R
ES0021000004500478JL;14/07/2022;10;0,552;R
ES0021000004500478JL;14/07/2022;11;1,925;R
ES0021000004500478JL;14/07/2022;12;0,965;R
ES0021000004500478JL;14/07/2022;13;0,578;R
ES0021000004500478JL;14/07/2022;14;0,684;R
ES0021000004500478JL;14/07/2022;15;4,482;R
ES0021000004500478JL;14/07/2022;16;2,254;R
